Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1186,2012-07-26,38.368309020996094,38.625814388159114,37.83613079650719,38.093636163670205,10181302
1187,2012-07-27,39.26100158691406,39.484172009913074,38.488485360249186,38.900493548785036,4785341
1188,2012-07-30,40.5656852722168,40.685855369152044,39.140823240464236,39.2953283160743,10354713
1189,2012-07-31,40.84035873413086,41.44120453678699,40.56568357309054,40.58285339013538,13034800
1190,2012-08-01,40.85752868652344,41.02919893598905,40.37685291939042,40.68585843705782,5116745
1191,2012-08-02,40.54851531982422,40.94335588579459,40.47984537058909,40.54851531982422,5172210
1192,2012-08-03,40.617191314697266,40.874696706901815,40.06785020347733,40.291020612017164,3992386
1193,2012-08-06,41.355377197265625,41.57854760598227,40.72019629795371,40.84036641244849,3989076
1194,2012-08-07,40.70302200317383,41.4927079138618,40.44551663907297,41.286702691210444,5499481
1195,2012-08-08,40.84035873413086,40.96052416917968,40.617183710519036,40.77168877965753,5783459
1196,2012-08-09,40.87468719482422,41.286697589212814,40.63435167880821,40.89185701108788,4304923
1197,2012-08-10,41.04635238647461,41.73303784525927,40.582846570652,40.84035187137666,4906011
1198,2012-08-13,41.16653823852539,41.286708356298746,40.548527142625304,40.85753269057535,2775124
1199,2012-08-14,41.21802520751953,41.5098654982659,40.73734954697686,40.73734954697686,3520379
1200,2012-08-16,41.23520278930664,42.059219027845614,40.771692199861775,41.200867809189724,3368688
1201,2012-08-17,40.39402389526367,41.54421566359416,39.913348058949886,41.32104523854,4100386
1202,2012-08-21,41.04635238647461,41.28669252989185,40.016331183575964,40.18800138405907,2904667
1203,2012-08-22,40.84035873413086,41.06352910088968,40.58285339013538,40.703018825184195,1988035
1204,2012-08-23,40.32535171508789,40.94336273416475,40.10217667117078,40.94336273416475,4652302
1205,2012-08-24,40.20518493652344,40.634360584382584,39.89617940143561,40.17084995332394,5080546
1206,2012-08-27,40.617191314697266,40.754531249356134,40.08501536688275,40.102180530288166,1296282
1207,2012-08-28,41.71589279174805,42.230903698884326,40.58287065879025,40.6858709774755,4356311
1208,2012-08-29,40.87468719482422,42.19654883189709,40.61718186254455,41.88754336453204,6345767
1209,2012-08-30,41.80171585083008,42.23089148262806,40.58285891926529,40.84036429834408,9698034
1210,2012-08-31,41.01203155517578,41.78454763598062,40.78885651746064,41.78454763598062,6414695
1211,2012-09-03,41.73305130004883,41.887551736183426,41.21803587570564,41.23520569540086,3891463
1212,2012-09-04,42.55705642700195,42.81456174316102,41.54420032070193,41.54420032070193,8607402
1213,2012-09-05,42.57788848876953,43.18515242591412,42.421733022293665,42.681988995355624,5181748
1214,2012-09-06,42.022674560546875,42.560535019108464,41.39805740487241,42.560535019108464,2059057
1215,2012-09-07,42.300270080566406,42.62992945728393,42.16146786648376,42.508475754988226,1292419
1216,2012-09-10,42.317626953125,42.681983384879,41.987967547941004,42.109421260724375,2343064
1217,2012-09-11,41.97061538696289,42.30027005690027,41.710359470730154,42.074715870817705,1345773
1218,2012-09-12,42.126773834228516,42.3002778101855,41.69301389433607,42.16147557073923,2846913
1219,2012-09-13,42.04001998901367,42.543183379698874,41.8144657715534,41.88386924150873,2572173
1220,2012-09-14,41.64096450805664,42.629938132878976,41.25925481170106,42.33498042630436,13519349
1221,2012-09-17,40.80815505981445,42.02268317604361,40.58260077954857,41.9185779421225,12665195
1222,2012-09-18,40.82549285888672,41.571558993063206,40.59993863784682,40.84284607994913,8408810
1223,2012-09-20,40.51319122314453,41.01635467858356,40.25293523721337,40.25293523721337,6301939
1224,2012-09-21,41.72770690917969,41.987962818718074,40.686683271026126,40.686683271026126,8707245
1225,2012-09-24,40.98164367675781,42.16146960500374,40.773437993750676,41.710361213984854,7593484
1226,2012-09-25,40.73874282836914,41.38070849336408,40.114130385269384,41.22455302929081,11733607
1227,2012-09-26,40.59994888305664,40.92960839386978,40.35704137965774,40.59994888305664,9302273
1228,2012-09-27,40.51319122314453,41.0684049344504,40.27028375363666,40.634644957898466,12478679
1229,2012-09-28,41.81446075439453,41.883864216022396,40.773437069551306,40.773437069551306,8847242
1230,2012-10-01,41.65830612182617,41.987965511017705,41.224546244782516,41.65830612182617,5138030
1231,2012-10-03,40.82549285888672,41.987970406211055,40.70403913783556,41.640962464119994,12133968
1232,2012-10-04,40.94694519042969,41.29395312074526,40.42643329495633,41.05104568688585,7257841
1233,2012-10-05,41.0163459777832,41.32865215333167,40.946942513618666,41.20719844434172,11584935
1234,2012-10-08,41.18986129760742,41.45011730014601,40.61729432674471,40.94695381259916,6807880
1235,2012-10-09,41.71036148071289,41.81446196958421,40.8948919625678,41.328651843858175,5205666
1236,2012-10-10,41.45010757446289,41.86651425686232,40.94694420497623,41.57155658187346,7436554
1237,2012-10-11,41.346004486083984,41.84916788127483,41.15515200189237,41.64096217614081,5476615
1238,2012-10-12,41.62361145019531,41.77976219080172,39.905920357351725,41.293952042365966,2847441
1239,2012-10-15,41.24190902709961,41.970626730829025,41.103106775579,41.50216501367461,7208908
1240,2012-10-16,41.1551513671875,41.53686103628032,41.033697648849376,41.3286553343573,4006297
1241,2012-10-17,41.55421447753906,41.64096647141035,41.12045450818264,41.432760744799886,2639928
1242,2012-10-18,41.84916305541992,41.95326354268434,41.432751693170545,41.64095737429523,2525746
1243,2012-10-19,41.4327507019043,41.81446032373463,41.293948486673926,41.64095637804773,3153069
1244,2012-10-22,41.1551513671875,41.36335706911052,40.92959715118604,41.10310111835583,4657141
1245,2012-10-23,40.756103515625,41.17251031843319,40.70404854700114,40.999006307280396,3935245
1246,2012-10-25,40.49584197998047,40.94695046486007,40.28763625365262,40.877546987218494,12050023
1247,2012-10-29,39.88856887817383,40.096769850169096,39.6109597378538,39.6109597378538,2123473
1248,2012-10-30,39.28130340576172,40.02737180622055,39.14250118643344,39.94061983081589,2570824
1249,2012-10-31,39.55891799926758,39.73242198429422,39.229260898376644,39.43746426842957,1852024
1250,2012-11-01,40.58259582519531,40.73874659711746,40.01002887502283,40.01002887502283,4524439
1251,2012-11-02,40.94694519042969,41.05104568688585,40.63463899446493,40.808142959622714,4726469
1252,2012-11-05,40.61729431152344,40.946953797254345,40.53054231070975,40.91225205560942,3632141
1253,2012-11-06,41.519508361816406,41.60626034654257,40.426434295586,40.84284570491015,4718509
1254,2012-11-07,41.64096450805664,41.84917022485029,41.29395654893278,41.46746052849471,4694784
1255,2012-11-08,41.24190902709961,41.398059795086425,41.016354780053994,41.276610766629005,3005197
1256,2012-11-09,41.48478698730469,41.953248424371054,41.085728987801545,41.18983414414638,5518512
1257,2012-11-12,41.64096450805664,41.901220477399534,41.519510781043955,41.519510781043955,5986709
1258,2012-11-15,41.60626983642578,41.74507210232748,41.17250981385958,41.3286653046224,11277862
1259,2012-11-16,41.32865524291992,41.62361292777527,41.05104607210465,41.57155797246243,7952790
1260,2012-11-19,41.65830612182617,41.77975982871757,41.189849219895734,41.328651439230526,4682624
1261,2012-11-20,42.36967849731445,42.49113221381783,41.67566263911949,41.69301115293586,5826060
1262,2012-11-21,41.675662994384766,42.491132576034595,41.415407045343095,42.36967885849589,8050611
1263,2012-11-22,41.32865524291992,41.86651565731778,41.189853010810445,41.72771342520829,3266009
1264,2012-11-23,41.55421447753906,41.987974446895485,41.241908240921816,41.46746248366778,2809752
1265,2012-11-26,41.77975845336914,41.84916191404979,41.31129686026411,41.64095623860358,2935121
1266,2012-11-27,41.13780212402344,41.97062501223907,41.03370161629487,41.814469544049444,7105541
1267,2012-11-29,40.91223907470703,41.311297210514766,40.56523118155322,41.12044475191848,15583782
1268,2012-11-30,40.91223907470703,41.241898455841465,40.70403339749559,41.016344266610645,9986088
1269,2012-12-03,41.276607513427734,41.32865776532102,40.79079261149947,40.998998325669206,5791740
1270,2012-12-04,41.797122955322266,41.987975463822686,41.189858983515656,41.27661097948803,8486828
1271,2012-12-05,41.693016052246094,42.07472576042695,41.29395782821025,41.90122177548991,7991825
1272,2012-12-06,41.65830612182617,41.84916329168291,41.172496000856455,41.81446156020024,3888336
1273,2012-12-07,41.18986129760742,41.7971253035308,40.981655554257095,41.74507033774526,3172271
1274,2012-12-10,41.13780212402344,41.34600784607734,40.946949624322144,41.22455411599616,2674532
1275,2012-12-11,40.7734375,41.36335281027727,40.70403403763944,41.29394934791671,5034484
1276,2012-12-12,40.68669509887695,41.0684048184842,40.53053962512041,40.929602567698915,6283865
1277,2012-12-13,41.03369140625,41.20719534702403,40.808137224562884,40.91223770638906,7727857
1278,2012-12-14,40.33967590332031,41.016343159341375,40.16617196142728,41.016343159341375,6097530
1279,2012-12-17,40.374385833740234,40.66934353618842,40.062079616217225,40.35703261206881,3910978
1280,2012-12-18,40.634639739990234,40.9122442066974,40.2876318033081,40.59993800500275,4553554
1281,2012-12-19,40.322330474853516,40.84284234033144,39.99267107741243,40.79078738850684,6136261
1282,2012-12-20,40.18351745605469,40.565227040880245,40.07941698137285,40.565227040880245,2121800
1283,2012-12-21,39.80181884765625,40.16617527303368,39.732415382538626,40.11412502749348,3053451
1284,2012-12-24,39.69771957397461,40.23558474241041,39.50686707631474,39.83652181832694,2156093
1285,2012-12-26,40.0100212097168,40.3223321069213,39.76711848661975,39.83651724753482,2963625
1286,2012-12-27,39.368064880371094,40.25293571367059,39.24661349747808,40.027381464513184,7464142
1287,2012-12-28,39.38541030883789,40.04472444859109,38.96900125460965,39.697716511184524,6441596
1288,2012-12-31,39.81916427612305,39.90591624750198,39.350702689357654,39.385404419228365,1528669
1289,2013-01-01,39.50687026977539,40.11413425617599,39.454817658961915,39.95797877703413,6397127
1290,2013-01-02,39.246604919433594,39.8365155416331,39.17720145489436,39.59361282893777,10823940
1291,2013-01-03,39.6109733581543,39.81917910833727,39.26396534338181,39.48951961166444,7768126
1292,2013-01-04,39.88856887817383,39.957967633306986,39.40275641256063,39.732413442581574,7374977
1293,2013-01-07,39.69771957397461,39.95797554710901,39.40276421640131,39.905925293801474,5751436
1294,2013-01-08,40.40908432006836,40.513184815336885,39.558913017855964,39.57626153153531,7147399
1295,2013-01-09,40.09677505493164,40.58258993690396,39.94062430566604,40.513186466166076,8208348
1296,2013-01-10,39.52421951293945,40.49584473299067,39.38541725481705,40.148836734386066,5482985
1297,2013-01-11,39.263954162597656,39.62831529831192,39.159853670448484,39.593613565396836,7053838
1298,2013-01-14,38.88225173950195,39.66301729495159,38.77814888100922,39.24661056757734,10369465
1299,2013-01-15,38.53523635864258,39.24660300916098,38.46583525077934,39.03839733227339,7333310
1300,2013-01-16,38.88225173950195,39.00370311332819,38.3096871944411,38.517892911426564,12729863
1301,2013-01-17,39.090450286865234,39.22925486551958,38.604640144820145,38.89959781532484,8720890
1302,2013-01-18,39.88856887817383,40.06207282590042,38.8648937039486,39.107798760106256,11437257
1303,2013-01-21,39.52421951293945,39.94063099390386,39.28131438457595,39.680374994950405,5767870
1304,2013-01-22,39.38541030883789,39.99267419929938,39.14250522331294,39.5936160126011,5102821
1305,2013-01-23,38.91695022583008,39.76712158949584,38.70874686694526,39.558915877312735,4125262
1306,2013-01-24,38.50054931640625,39.05576309772751,38.41379731015598,38.93430934765762,7597320
1307,2013-01-25,38.51789093017578,38.74344515089288,38.274985841719314,38.274985841719314,5876853
1308,2013-01-28,38.8302001953125,38.951653925757896,38.084134003429064,38.552595702805995,4530765
1309,2013-01-29,38.899600982666016,39.350709428453825,38.58729242023802,38.7434455248029,8933771
1310,2013-01-30,38.69139099121094,39.14250174035865,38.46583679328607,38.8648949444756,6691139
1311,2013-01-31,38.24028396606445,38.8475478616287,38.03208061384992,38.587291906386874,10621030
1312,2013-02-01,38.3270378112793,38.587293779152176,38.136182964179525,38.22293495347048,6533829
1313,2013-02-04,38.58728790283203,38.76079185499165,38.34438284046816,38.36173370634371,4150438
1314,2013-02-05,38.0320930480957,38.5005525087106,37.8932884146069,38.43115136861568,2184943
1315,2013-02-06,37.94533157348633,38.396440048274826,37.82387784362888,38.18823667990284,2852740
1316,2013-02-07,38.726104736328125,38.986360746958596,37.99738696524333,37.99738696524333,5059086
1317,2013-02-08,38.60464096069336,39.14250371358783,38.379086751397985,38.864896903710225,5162866
1318,2013-02-11,39.055755615234375,39.12515673627863,38.292338577150915,38.691396788129126,3760946
1319,2013-02-12,39.15985107421875,40.02737080660041,38.65668774679908,38.76079058534445,9796530
1320,2013-02-13,38.13617706298828,39.90591831199345,37.92797373288635,39.90591831199345,7821046
1321,2013-02-14,36.678741455078125,38.309678002478826,36.036775942820405,38.17087579332472,14843823
1322,2013-02-15,37.22844696044922,37.439873027681834,36.47084126731048,36.85845253764072,8479053
1323,2013-02-18,38.14463424682617,38.549864869619,37.08750838942105,37.08750838942105,8321446
1324,2013-02-19,38.19748306274414,38.2855768691552,37.77463326991057,38.144627734776485,8484570
1325,2013-02-20,38.10939025878906,38.63795311115908,37.845108832604055,38.232722546887736,7964693
1326,2013-02-21,37.651309967041016,38.3912966366381,37.47511993367273,37.98606601207526,6464828
1327,2013-02-22,38.42653274536133,38.58510113692095,37.7041629730367,37.915589088248005,14054231
1328,2013-02-25,39.4836540222168,39.55412858932057,38.49700291367164,38.585096719975716,15983553
1329,2013-02-26,39.096046447753906,39.430802486250194,38.83176498740982,39.430802486250194,17614848
1330,2013-02-27,38.37366485595703,39.413173525717355,38.267954216053404,39.28984125956702,9561570
1331,2013-02-28,36.75274658203125,38.761287438463306,35.959902261765215,38.62033829296173,11505348
1332,2013-03-01,38.03891372680664,38.40890818231216,36.752742751925304,37.24606948916512,9664596
1333,2013-03-04,38.215110778808594,38.58510532574638,37.45750244180304,38.05654237003468,5835406
1334,2013-03-05,38.26797103881836,38.40892021378311,37.5279818960081,38.25035179452324,4342564
1335,2013-03-06,37.93320083618164,38.40890833655587,37.827490182496156,38.267959205176965,2348098
1336,2013-03-07,38.127010345458984,38.33843644698279,37.75701586264111,37.75701586264111,3784471
1337,2013-03-08,38.76128387451172,38.81413920179056,38.074152671399766,38.37367017547553,5865486
1338,2013-03-11,38.90222930908203,39.025561580605476,38.40890500238264,38.74366095262131,3872022
1339,2013-03-12,38.49699783325195,38.972705280394194,38.091767333610136,38.972705280394194,5729772
1340,2013-03-13,38.69081115722656,38.849379536338276,38.33843591933497,38.44414896864195,4784709
1341,2013-03-14,38.63795852661133,38.761290831996114,38.32082172661879,38.6203416741545,4923712
1342,2013-03-15,38.408905029296875,38.77889945442928,38.21509819806588,38.54985414853913,4917271
1343,2013-03-18,38.32081985473633,38.408913671508614,38.232726037964035,38.37367518892061,3593844
1344,2013-03-19,37.739402770996094,38.549863998262595,37.017030583793215,38.39129560117558,5195989
1345,2013-03-20,36.770362854003906,37.668920155700306,36.576556002312934,37.54558787107038,5025753
1346,2013-03-21,35.80133056640625,37.10511840572376,35.53704915074605,36.647032530337334,4921271
1347,2013-03-22,36.10084533691406,36.36512671506974,35.53704410763646,35.81894472227526,8653798
1348,2013-03-25,36.61179733276367,36.84084029097898,36.294660561435144,36.43560970653724,4166875
1349,2013-03-26,36.99940490722656,37.10511555360718,36.4708421165346,36.4708421165346,3767435
1350,2013-03-28,37.28131103515625,37.49273715202659,36.68227355695392,36.981793490903954,4534130
1351,2013-04-01,37.17559814453125,37.51035415148703,36.91131670908759,37.0875043327167,1691135
1352,2013-04-02,37.527976989746094,37.93320760706507,37.03465016246884,37.33417010723352,4652635
1353,2013-04-03,37.4222526550293,37.56320176910971,37.193207357527264,37.29892038793612,2361750
1354,2013-04-04,36.823219299316406,37.51035048639156,36.57655473857892,37.263688315351416,3713922
1355,2013-04-05,36.87607955932617,36.999411856196595,36.55894278122747,36.55894278122747,8205260
1356,2013-04-08,36.69987869262695,37.35177364433841,36.47083581213201,36.99939851145585,3096875
1357,2013-04-09,36.40036392211914,37.42225338302122,36.224176331242624,36.84083289931043,2293912
1358,2013-04-10,36.858455657958984,36.92893022310362,36.25941826968355,36.48846120382795,1905585
1359,2013-04-11,36.488460540771484,36.92892955204309,36.3475114130435,36.92892955204309,3329986
1360,2013-04-12,37.17559814453125,37.29892804725307,36.31227687699057,36.31227687699057,1819318
1361,2013-04-15,36.66464614868164,36.99940449077643,36.52369702862914,36.99940449077643,2619515
1362,2013-04-16,37.66892623901367,38.02130152092295,36.647038877355904,36.66465572969311,2546545
1363,2013-04-17,37.66892623901367,38.109395341400266,37.43988326165177,37.66892623901367,3775629
1364,2013-04-18,37.70415496826172,38.0212916840513,37.087498384461924,37.40463510025151,5080676
1365,2013-04-22,38.549861907958984,38.972714130192955,37.43988079883897,37.43988079883897,5577118
1366,2013-04-23,38.655574798583984,38.76128785369143,38.303199541357614,38.40891259646506,2951714
1367,2013-04-25,38.70842361450195,39.57174231812462,38.0565285827497,38.44414223239111,7103973
1368,2013-04-26,38.86699676513672,39.00794589712143,38.585096111469895,38.849377526214276,3417359
1369,2013-04-29,38.91985321044922,39.25460920080415,38.602716459522966,38.602716459522966,5263605
1370,2013-04-30,39.536502838134766,39.87125876901373,38.58509036469563,38.83175250378029,5652599
1371,2013-05-02,40.48793029785156,40.69935643229438,39.201761417468525,39.219380660288415,7787838
1372,2013-05-03,39.46603012084961,40.59363262009479,39.34269785071431,40.13554201379142,3489204
1373,2013-05-06,39.50128173828125,39.80079931017229,39.04319336925609,39.30747484488238,1570856
1374,2013-05-07,39.71269989013672,40.08269438182735,38.902236334456674,39.43079921124397,4295563
1375,2013-05-08,40.4350700378418,40.576019183850505,39.69508104705201,39.69508104705201,4623152
1376,2013-05-09,39.994598388671875,40.59363819479814,39.74793620422443,40.52316123664388,3439496
1377,2013-05-10,39.58937454223633,40.36459731643816,39.46604223424638,39.765562188108895,3388720
1378,2013-05-13,39.536502838134766,39.81840344981596,39.254602226453564,39.32507917164665,3486486
1379,2013-05-14,40.29412078857422,40.576019079869226,39.571751040311085,39.571751040311085,5187764
1380,2013-05-15,40.08268356323242,40.734578557864815,39.81840219617015,40.38220340178179,7598979
1381,2013-05-16,40.13554763793945,40.61125515832494,39.88888545280152,39.906504692389404,7843384
1382,2013-05-17,40.89316177368164,41.19268173867458,40.08270048430869,40.170794310518616,4225774
1383,2013-05-20,40.2765007019043,40.91077905072064,40.17079003346596,40.875540568109386,6051683
1384,2013-05-21,39.71269989013672,40.487924964818575,39.413182360442484,40.206026675623434,3901355
1385,2013-05-22,39.69508361816406,39.85365440481677,39.43080216000659,39.81841592118333,4300192
1386,2013-05-23,38.62033462524414,39.7655540902019,38.40890853737298,39.51888952445308,5416658
1387,2013-05-24,38.408905029296875,39.0431808452814,38.0917683161532,39.0431808452814,4295474
1388,2013-05-27,39.518890380859375,39.71269723399166,38.408909369725095,38.47938393731025,1976291
1389,2013-05-28,39.64223098754883,40.06508087151598,39.43080485071628,39.589375648189666,3947350
1390,2013-05-29,39.994598388671875,40.15316915482146,39.53651010915664,39.80079153314264,4123634
1391,2013-05-30,40.311729431152344,40.523155496270235,39.518885271505965,39.888879690613706,4814631
1392,2013-05-31,39.92412567138672,40.52316311559122,39.69508032616016,40.50554626493329,8210037
1393,2013-06-03,39.2546272277832,39.959378010994484,38.990345684078974,39.941761153173054,2337051
1394,2013-06-04,39.888885498046875,40.11793083355422,39.18413503131196,39.18413503131196,6339450
1395,2013-06-05,39.624603271484375,39.78317164535267,39.44841565836462,39.6598417499873,2941759
1396,2013-06-06,39.4836540222168,39.67746087402526,39.360321737512116,39.360321737512116,3741327
1397,2013-06-07,38.99032211303711,39.71269170707017,38.919847555260084,39.13127361828829,3373193
1398,2013-06-10,38.76128387451172,39.28984670608975,38.690809308240794,39.11365909556374,4178032
1399,2013-06-11,38.00368118286133,39.413182181218005,37.80987431764777,38.53224405724508,4988953
1400,2013-06-12,38.05653762817383,38.54986203615713,37.77463694231294,38.05653762817383,1985386
1401,2013-06-13,37.2636833190918,38.19747655200546,37.122731819040744,37.792246067464895,3320850
1402,2013-06-14,38.44414138793945,38.58509049942368,37.35177740999698,37.439871202098885,5440747
1403,2013-06-17,38.127010345458984,38.56747939888561,37.70416053210894,38.42653025766811,1761508
1404,2013-06-18,38.19748306274414,38.65557133402112,37.827490987575665,38.05653392836543,2599492
1405,2013-06-19,37.880348205566406,38.12701039788497,37.651305253348646,38.03891658707852,3158484
1406,2013-06-20,37.29893112182617,37.80987718422623,37.19321806099521,37.77463870071665,3936637
1407,2013-06-21,37.77463150024414,37.93319986641593,36.99940651808409,37.22844944814366,8100913
1408,2013-06-24,37.3165397644043,38.23271617845015,37.01701990874009,37.56320190981753,7726193
1409,2013-06-25,36.32988739013672,37.7041519581368,35.959892991456044,37.4222513501088,5865050
1410,2013-06-26,37.351783752441406,37.49273288785922,36.10085121424283,36.224181110309054,9917951
1411,2013-06-27,37.54559326171875,38.05653932309025,37.29893104674155,37.5279764096972,10124040
1412,2013-06-28,39.2193717956543,39.50127244796161,37.7041578804877,37.7041578804877,13955319
1413,2013-07-01,39.783164978027344,39.92411647871933,38.937465532663616,38.937465532663616,4880398
1414,2013-07-02,39.236995697021484,39.747939345839114,38.97271425214709,39.501277141895876,4836103
1415,2013-07-03,38.16225051879883,39.02556942387932,37.98606288961107,39.02556942387932,3203552
1416,2013-07-04,37.93320083618164,38.58509594562819,37.43987648665809,38.232720727483546,5239017
1417,2013-07-05,37.915584564208984,38.3736704430124,37.633683907462505,38.05653369773351,2878063
1418,2013-07-08,37.10512161254883,37.880349077242684,36.92893398688161,37.880349077242684,5074736
1419,2013-07-09,38.70842361450195,38.76127893504528,37.29892052021369,37.457488871540775,5626482
1420,2013-07-10,38.10939025878906,39.14889911354143,38.00367960007306,38.91985377702925,6811029
1421,2013-07-11,38.884620666503906,39.25461277975188,38.46176844045304,38.74366912792105,5779104
1422,2013-07-12,38.86699676513672,39.025565136043866,38.07415252090356,39.00794589712143,3580274
1423,2013-07-15,38.778900146484375,39.09603686528773,38.426524952393,38.74366167119635,2918182
1424,2013-07-16,38.83175277709961,39.07841491792041,38.16224091062928,38.16224091062928,2477162
1425,2013-07-17,39.07841873168945,39.53650697488962,38.69080744105646,38.79652048020992,9890923
1426,2013-07-18,39.1136589050293,39.360321080624665,38.84937749052768,38.95509053426781,5820812
1427,2013-07-19,39.236995697021484,39.39556408600659,38.97271425214709,39.39556408600659,4552788
1428,2013-07-22,39.16651153564453,39.39555684626249,38.866994053647986,39.007943175799625,2515956
1429,2013-07-23,38.81414031982422,39.55412926122766,38.479384328121704,39.55412926122766,5415186
1430,2013-07-24,38.76128387451172,38.99032681231657,38.3208148481967,38.44414713144386,2594203
1431,2013-07-25,38.81414031982422,39.3779416456266,37.45749472381707,38.97271108562315,4206471
1432,2013-07-26,38.17986297607422,39.025562490037274,38.07414993940453,38.937468691095404,5399927
1433,2013-07-29,38.09178161621094,38.637961436250734,37.82750013308277,38.47939302431344,2056881
1434,2013-07-30,37.193206787109375,38.127002420086384,36.876070090443704,38.09176633695523,1322467
1435,2013-07-31,35.62514114379883,36.999405869144695,34.62087085949598,36.68226675266613,6050144
1436,2013-08-01,36.24179458618164,36.62940823148519,34.885149217316275,35.51942500522342,4448345
1437,2013-08-02,32.189483642578125,35.36086054086454,30.498082152219233,34.88515305024265,31014744
1438,2013-08-05,32.87661361694336,33.40517641388728,30.903311552473806,32.40090614381493,15799229
1439,2013-08-06,32.96471405029297,33.651845346659755,32.577102688349065,32.77090717447215,14382559
1440,2013-08-07,32.87661361694336,33.458034127400026,32.612332218471394,33.12327577757774,5717703
1441,2013-08-08,33.828041076660156,34.18041642986396,32.94710269365064,33.052815777551444,6778874
1442,2013-08-12,33.51089096069336,34.32135443045367,33.33470335377579,34.00421530418362,9452703
1443,2013-08-13,33.88088607788086,34.0042159713244,33.123277919453095,33.45803629092212,2256717
1444,2013-08-14,34.215641021728516,34.58563547023024,33.66945896819714,33.82802733478435,9066232
1445,2013-08-16,34.532779693603516,34.90277416287706,33.65184161899864,34.21564294262475,16654810
1446,2013-08-19,34.00421905517578,34.427071270180505,33.38756236294112,34.21564516267814,5042098
1447,2013-08-20,33.98659896850586,34.180403427284084,33.42279766197631,34.00421581770578,5439143
1448,2013-08-21,34.3918342590332,34.83230334374198,34.05707823259409,34.16279129086374,17512680
1449,2013-08-22,34.56801986694336,34.797062821689,33.8456501324183,34.18040613923793,11299648
1450,2013-08-23,34.46230697631836,34.6032585096432,34.03945715573903,34.46230697631836,19297499
1451,2013-08-26,34.515167236328125,34.69135487367104,34.25088578031376,34.42707341765667,24410353
1452,2013-08-27,33.722320556640625,36.38275417608707,33.405181397344414,34.53278172110319,13466053
1453,2013-08-28,33.07042694091797,34.109933500879755,32.47138946481268,33.47565754218686,11398478
1454,2013-08-29,34.28611373901367,34.70896349036898,33.03518133274393,33.03518133274393,15533827
1455,2013-08-30,34.40945053100586,34.656112719217575,33.052804911295155,34.1451691029867,8242572
1456,2013-09-02,34.885154724121094,35.06134233803538,34.25088122578762,34.42706883970191,15403306
1457,2013-09-03,33.7047004699707,35.23753372717444,33.17613760744494,35.06134371663497,4877060
1458,2013-09-04,33.95136260986328,34.145169470435796,33.176137557270756,33.334705937849165,4850453
1459,2013-09-05,34.30439376831055,35.81992011404444,33.87647851251353,34.78579480361602,9746210
1460,2013-09-06,35.28502655029297,35.802087968329,33.91213708535635,34.215243305400215,7041237
1461,2013-09-10,36.461788177490234,36.92535897688108,35.39200252678115,35.39200252678115,8723482
1462,2013-09-11,35.3028564453125,36.693576197738196,34.964092214521514,36.336981761471726,5150080
1463,2013-09-12,35.3028564453125,35.891238716138645,35.03541061811265,35.48115366344573,5409563
1464,2013-09-13,35.57030487060547,35.730771884074265,35.106731617453875,35.12455940470867,6331674
1465,2013-09-16,36.56876754760742,37.06800121441661,35.37417762501816,35.57030505061067,14084730
1466,2013-09-17,36.21216583251953,36.56876020075121,35.14238272782451,36.39046301663537,5923058
1467,2013-09-18,35.80208969116211,36.19434453382275,35.267198042976204,35.83775010169881,4635243
1468,2013-09-19,35.80208969116211,37.13931881162688,35.39200464323312,36.657915360935256,10203659
1469,2013-09-20,36.22999572753906,36.56875989082601,35.83774337679481,35.92689196809718,15290056
1470,2013-09-23,35.39199447631836,35.980376571287174,35.24935771176777,35.69510062387594,3730187
1471,2013-09-24,35.35634231567383,35.605957903890996,34.96408752111079,35.142384715310264,8304198
1472,2013-09-25,35.83775329589844,35.96255990727931,35.01758554525012,35.302859181726944,5150528
1473,2013-09-26,35.40983581542969,35.74860246984666,35.14238998403365,35.659453859381316,6791644
1474,2013-09-27,35.28502655029297,35.802087968329,35.142387333320876,35.409833144544066,4575709
1475,2013-09-30,34.964088439941406,35.28502484892072,34.50051523917831,35.01757905059323,5763141
1476,2013-10-01,35.3028564453125,35.37417726721443,34.91060401640586,35.03541061811265,4024187
1477,2013-10-03,35.62379455566406,35.74860358152107,35.160221283166365,35.65945496828347,11166670
1478,2013-10-04,34.92843246459961,35.48115187835617,34.83928386001814,35.48115187835617,16408671
1479,2013-10-07,34.964088439941406,35.01757905059323,34.42919684328642,34.78579124105641,3643908
1480,2013-10-08,35.03540802001953,35.23153542908418,34.839283029265495,35.160217030781745,7001377
1481,2013-10-09,35.320682525634766,35.445491531075724,34.76796073031276,34.76796073031276,5815351
1482,2013-10-10,35.39199447631836,35.49897325888633,35.03540014663183,35.320676094043066,4045318
1483,2013-10-11,35.28502655029297,35.62379076084687,35.178047742141565,35.498981748285125,2594571
1484,2013-10-14,35.498985290527344,35.62379431554307,35.053242227343866,35.30285785906443,3588795
1485,2013-10-15,35.28502655029297,35.71293936458794,35.03540852516947,35.534642157105814,6566169
1486,2013-10-17,34.80363082885742,35.58813823181935,34.607503373539146,35.21371352954103,7117518
1487,2013-10-18,35.48115158081055,35.65945120678893,34.607495746900796,35.12455716547508,15690831
1488,2013-10-21,35.48115158081055,35.641621002360026,35.32068457757172,35.48115158081055,2023039
